""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1686170"	0.0152947417472042	1.01065790221087	5.1124473418206	0.386237040739084	0.699775478523642	0.90541201685102	NA	NA	NA
"ILMN_1724774"	-0.0261565301940149	-1.0182956772867	5.67927424981266	-0.386214159961796	0.699792392757284	0.90541201685102	NA	NA	NA
"ILMN_1719599"	0.0512020499163456	1.03612786344818	7.73233730182378	0.386154559840463	0.69983645185966	0.905416215551099	NA	NA	NA
"ILMN_1775224"	0.0333025831168263	1.02335207960227	6.33165073837848	0.385922939587802	0.700007685686635	0.905504985357517	NA	NA	NA
"ILMN_1708772"	-0.0169084412821235	-1.01178898714982	5.24281112420296	-0.385875269074443	0.700042929782973	0.905504985357517	NA	NA	NA
"ILMN_1713840"	-0.0146276173718835	-1.01019066648995	4.99205803186927	-0.385845174383407	0.700065179935207	0.905504985357517	NA	NA	NA
"ILMN_1655614"	0.0357881325441532	1.02511668298554	5.73744435558714	0.385813432788016	0.700088647987889	0.905504985357517	NA	NA	NA
"ILMN_1809272"	0.0159090017690406	1.01108830427609	5.06316630703735	0.385785695578933	0.700109155646057	0.905504985357517	NA	NA	NA
"ILMN_1668012"	0.0239591115079048	1.01674585653382	8.7822070999438	0.385654568676836	0.700206108027353	0.90557758412399	NA	NA	NA
"ILMN_1703229"	-0.0337284747907496	-1.02365422347534	8.53793567484925	-0.385457151278672	0.70035208345118	0.905713572302727	NA	NA	NA
"ILMN_1785324"	0.0282545862750709	1.01977762295312	7.3643644274983	0.385353059386033	0.700429056126854	0.905760313676371	NA	NA	NA
"ILMN_1803698"	0.0260619558462712	1.01822892617836	5.49667279637427	0.385217983852548	0.700528944853451	0.905770400259046	NA	NA	NA
"ILMN_1772242"	-0.0299420213596095	-1.0209710943709	5.81422009263743	-0.385208642046333	0.700535853337796	0.905770400259046	NA	NA	NA
"ILMN_1665679"	0.00992132664198059	1.00690064003606	4.86902253582202	0.385146299775723	0.700581957545574	0.905770400259046	NA	NA	NA
"ILMN_1774781"	-0.0137610047969092	-1.0095840372112	5.03198266894967	-0.385121665519042	0.700600175714252	0.905770400259046	NA	NA	NA
"ILMN_1655077"	-0.0373208760565504	-1.02620636296143	11.1673851367986	-0.385044939369112	0.700656919352578	0.905790973130396	NA	NA	NA
"ILMN_1813386"	0.0241516775009962	1.01688157734616	5.40260235628649	0.384729424579448	0.700890279364243	0.905970692843172	NA	NA	NA
"ILMN_1655741"	0.00994332771487755	1.00691599536942	4.88168612072016	0.384672015399666	0.70093274321424	0.905970692843172	NA	NA	NA
"ILMN_1730630"	0.0358037004131238	1.02512774489942	7.38386418682146	0.384564672543664	0.701012144035995	0.905970692843172	NA	NA	NA
"ILMN_1662484"	-0.0207750377311745	-1.01450434059386	5.41467774874655	-0.38453820332503	0.701031723653341	0.905970692843172	NA	NA	NA
"ILMN_1654929"	-0.0472827233561265	-1.0333168658104	9.29989874107718	-0.384410266571853	0.701126362917815	0.905970692843172	NA	NA	NA
"ILMN_1699687"	-0.121979776368428	-1.0882271868461	6.80146039995295	-0.384350290456393	0.701170730945781	0.905970692843172	NA	NA	NA
"ILMN_1703350"	0.0299132022001217	1.02095069973857	8.18750106188483	0.384349493870742	0.701171320236183	0.905970692843172	NA	NA	NA
"ILMN_1671209"	-0.0286023430126274	-1.02002346651278	6.05440108336293	-0.384284540833657	0.701219371173538	0.905970692843172	NA	NA	NA
"ILMN_1675365"	-0.0322017864418464	-1.02257154534156	6.32860749759689	-0.38426988586189	0.701230212790566	0.905970692843172	NA	NA	NA
"ILMN_1755658"	-0.0268713260017279	-1.01880032574387	10.4489978254919	-0.384262374578601	0.701235769594534	0.905970692843172	NA	NA	NA
"ILMN_1725346"	0.0359424375967667	1.02522633134414	5.66197599147001	0.384202324552078	0.701280194836472	0.905970692843172	NA	NA	NA
"ILMN_1707763"	-0.0329281095761937	-1.02308648740508	7.84097749231945	-0.384194470843744	0.701286005116433	0.905970692843172	NA	NA	NA
"ILMN_1738700"	-0.0109248058367238	-1.00760124223813	4.88623789085267	-0.384051854748282	0.701391517502242	0.906020170261691	NA	NA	NA
"ILMN_1659371"	0.0319280081229758	1.02237751171094	6.71852822063332	0.384032298328047	0.701405986480088	0.906020170261691	NA	NA	NA
"ILMN_1678831"	-0.0298170535028168	-1.02088266054385	6.70421504583117	-0.383931248234385	0.701480750959803	0.906063987149477	NA	NA	NA
"ILMN_1672935"	0.0130994613373362	1.00912120162007	4.95161252940971	0.383616399745306	0.701713718298784	0.906312128943888	NA	NA	NA
